Date,Price,Index
03/03/2022,"47,296.07",NGX ASI
04/03/2022,415.41,USD/NGN
04/03/2022,615.5,S&P/FMDQ SBI
04/03/2022,"47,268.61",NGX ASI
05/03/2022,471.01,AFEX ACI
06/03/2022,465.61,AFEX ACI
07/03/2022,415.27,USD/NGN
07/03/2022,626.23,S&P/FMDQ SBI
07/03/2022,"47,262.61",NGX ASI
08/03/2022,415.34,USD/NGN
08/03/2022,623.82,S&P/FMDQ SBI
08/03/2022,458.13,AFEX ACI
08/03/2022,"47,154.35",NGX ASI
09/03/2022,415.34,USD/NGN
09/03/2022,622.41,S&P/FMDQ SBI
09/03/2022,"47,287.09",NGX ASI
10/03/2022,415.34,USD/NGN
10/03/2022,622.55,S&P/FMDQ SBI
10/03/2022,455.71,AFEX ACI
10/03/2022,"47,363.98",NGX ASI
11/03/2022,415.34,USD/NGN
11/03/2022,621.57,S&P/FMDQ SBI
11/03/2022,455.71,AFEX ACI
11/03/2022,"47,437.48",NGX ASI
14/03/2022,415.3,USD/NGN
14/03/2022,621.64,S&P/FMDQ SBI
14/03/2022,"47,428.67",NGX ASI
15/03/2022,415.45,USD/NGN
15/03/2022,621.3,S&P/FMDQ SBI
15/03/2022,"47,340.86",NGX ASI
16/03/2022,415.42,USD/NGN
16/03/2022,621.69,S&P/FMDQ SBI
16/03/2022,"47,364.46",NGX ASI
17/03/2022,415.42,USD/NGN
17/03/2022,619.82,S&P/FMDQ SBI
17/03/2022,"47,353.22",NGX ASI
18/03/2022,415.42,USD/NGN
18/03/2022,620.01,S&P/FMDQ SBI
18/03/2022,"47,282.67",NGX ASI
21/03/2022,415.39,USD/NGN
21/03/2022,620.84,S&P/FMDQ SBI
21/03/2022,"47,251.93",NGX ASI
22/03/2022,415.32,USD/NGN
22/03/2022,620.49,S&P/FMDQ SBI
22/03/2022,"47,156.56",NGX ASI
23/03/2022,415.25,USD/NGN
23/03/2022,620.2,S&P/FMDQ SBI
23/03/2022,"47,163.94",NGX ASI
24/03/2022,415.25,USD/NGN
24/03/2022,618.73,S&P/FMDQ SBI
24/03/2022,"46,961.62",NGX ASI
25/03/2022,415.25,USD/NGN
25/03/2022,619.14,S&P/FMDQ SBI
25/03/2022,"46,964.23",NGX ASI
28/03/2022,415.23,USD/NGN
28/03/2022,619.54,S&P/FMDQ SBI
28/03/2022,"46,898.23",NGX ASI
29/03/2022,415.25,USD/NGN
29/03/2022,619.8,S&P/FMDQ SBI
29/03/2022,"46,843.09",NGX ASI
30/03/2022,415.25,USD/NGN
30/03/2022,618.76,S&P/FMDQ SBI
30/03/2022,"46,904.48",NGX ASI
31/03/2022,415.25,USD/NGN
31/03/2022,618.54,S&P/FMDQ SBI
31/03/2022,"46,965.48",NGX ASI
01/04/2022,415.22,USD/NGN
01/04/2022,621.23,S&P/FMDQ SBI
01/04/2022,458.35,AFEX ACI
01/04/2022,"46,842.86",NGX ASI
02/04/2022,498.06,AFEX ACI
03/04/2022,479,AFEX ACI
04/04/2022,415.22,USD/NGN
04/04/2022,615.47,S&P/FMDQ SBI
04/04/2022,488.68,AFEX ACI
04/04/2022,"46,687.85",NGX ASI
05/04/2022,415.22,USD/NGN
05/04/2022,614.32,S&P/FMDQ SBI
05/04/2022,474.54,AFEX ACI
05/04/2022,"46,777.37",NGX ASI
06/04/2022,415.22,USD/NGN
06/04/2022,613.2,S&P/FMDQ SBI
06/04/2022,"46,766.16",NGX ASI
07/04/2022,415.15,USD/NGN
07/04/2022,613.11,S&P/FMDQ SBI
07/04/2022,465.9,AFEX ACI
07/04/2022,"46,543.51",NGX ASI
08/04/2022,415.15,USD/NGN
08/04/2022,609.37,S&P/FMDQ SBI
08/04/2022,458.13,AFEX ACI
08/04/2022,"46,631.46",NGX ASI
10/04/2022,455.71,AFEX ACI
11/04/2022,415.12,USD/NGN
11/04/2022,609.14,S&P/FMDQ SBI
11/04/2022,455.71,AFEX ACI
11/04/2022,"46,867.95",NGX ASI
12/04/2022,414.09,USD/NGN
12/04/2022,608.74,S&P/FMDQ SBI
12/04/2022,"47,205.03",NGX ASI
13/04/2022,414.08,USD/NGN
13/04/2022,608.6,S&P/FMDQ SBI
13/04/2022,"47,367.31",NGX ASI
14/04/2022,414.03,USD/NGN
14/04/2022,609.28,S&P/FMDQ SBI
14/04/2022,"47,558.45",NGX ASI
15/04/2022,414.02,USD/NGN
15/04/2022,609.48,S&P/FMDQ SBI
18/04/2022,414,USD/NGN
18/04/2022,610.09,S&P/FMDQ SBI
19/04/2022,414,USD/NGN
19/04/2022,610.25,S&P/FMDQ SBI
19/04/2022,"47,545.86",NGX ASI
20/04/2022,415,USD/NGN
20/04/2022,610.44,S&P/FMDQ SBI
20/04/2022,"48,138.71",NGX ASI
21/04/2022,415.08,USD/NGN
21/04/2022,610.44,S&P/FMDQ SBI
21/04/2022,"48,223.86",NGX ASI
22/04/2022,415.08,USD/NGN
22/04/2022,608.45,S&P/FMDQ SBI
22/04/2022,"48,459.65",NGX ASI
25/04/2022,414.08,USD/NGN
25/04/2022,608.91,S&P/FMDQ SBI
25/04/2022,"48,558.91",NGX ASI
26/04/2022,414.98,USD/NGN
26/04/2022,608.77,S&P/FMDQ SBI
26/04/2022,"48,568.57",NGX ASI
27/04/2022,414.92,USD/NGN
27/04/2022,609.68,S&P/FMDQ SBI
27/04/2022,"48,571.75",NGX ASI
28/04/2022,414.83,USD/NGN
28/04/2022,609.72,S&P/FMDQ SBI
28/04/2022,"48,837.76",NGX ASI
29/04/2022,414.76,USD/NGN
29/04/2022,610.61,S&P/FMDQ SBI
29/04/2022,"49,638.94",NGX ASI
01/05/2022,458.35,AFEX ACI
02/05/2022,414.69,USD/NGN
02/05/2022,611,S&P/FMDQ SBI
03/05/2022,414.69,USD/NGN
03/05/2022,611.19,S&P/FMDQ SBI
04/05/2022,414.69,USD/NGN
04/05/2022,608.39,S&P/FMDQ SBI
04/05/2022,490.69,AFEX ACI
04/05/2022,"50,126.41",NGX ASI
05/05/2022,414.62,USD/NGN
05/05/2022,608.22,S&P/FMDQ SBI
05/05/2022,469.14,AFEX ACI
05/05/2022,"50,835.95",NGX ASI
06/05/2022,414.69,USD/NGN
06/05/2022,609.09,S&P/FMDQ SBI
06/05/2022,"50,937.01",NGX ASI
07/05/2022,465.33,AFEX ACI
08/05/2022,454,AFEX ACI
09/05/2022,414.8,USD/NGN
09/05/2022,609.22,S&P/FMDQ SBI
09/05/2022,459.07,AFEX ACI
09/05/2022,"51,903.44",NGX ASI
10/05/2022,413.83,USD/NGN
10/05/2022,609.41,S&P/FMDQ SBI
10/05/2022,455.71,AFEX ACI
10/05/2022,"51,805.41",NGX ASI
11/05/2022,413.83,USD/NGN
11/05/2022,610.51,S&P/FMDQ SBI
11/05/2022,"52,838.45",NGX ASI
12/05/2022,414.83,USD/NGN
12/05/2022,611.56,S&P/FMDQ SBI
12/05/2022,"52,917.76",NGX ASI
13/05/2022,414.76,USD/NGN
13/05/2022,611.54,S&P/FMDQ SBI
13/05/2022,"53,100.21",NGX ASI
16/05/2022,414.75,USD/NGN
16/05/2022,612.35,S&P/FMDQ SBI
16/05/2022,"52,944.65",NGX ASI
17/05/2022,414.75,USD/NGN
17/05/2022,613.31,S&P/FMDQ SBI
17/05/2022,"52,756.62",NGX ASI
18/05/2022,414.68,USD/NGN
18/05/2022,613.64,S&P/FMDQ SBI
18/05/2022,"52,721.34",NGX ASI
19/05/2022,414.62,USD/NGN
19/05/2022,613.77,S&P/FMDQ SBI
19/05/2022,"53,275.49",NGX ASI
20/05/2022,414.62,USD/NGN
20/05/2022,614.87,S&P/FMDQ SBI
20/05/2022,"52,979.96",NGX ASI
23/05/2022,414.58,USD/NGN
23/05/2022,615.65,S&P/FMDQ SBI
23/05/2022,"52,911.51",NGX ASI
24/05/2022,414.68,USD/NGN
24/05/2022,615.92,S&P/FMDQ SBI
24/05/2022,"51,949.64",NGX ASI
25/05/2022,414.68,USD/NGN
25/05/2022,616.16,S&P/FMDQ SBI
25/05/2022,"52,591.41",NGX ASI
26/05/2022,414.72,USD/NGN
26/05/2022,613.93,S&P/FMDQ SBI
26/05/2022,"53,151.32",NGX ASI
27/05/2022,414.72,USD/NGN
27/05/2022,614.1,S&P/FMDQ SBI
27/05/2022,"54,085.30",NGX ASI
30/05/2022,414.72,USD/NGN
30/05/2022,614.69,S&P/FMDQ SBI
30/05/2022,"53,772.35",NGX ASI
31/05/2022,414.7,USD/NGN
31/05/2022,614.88,S&P/FMDQ SBI
31/05/2022,"53,637.14",NGX ASI
01/06/2022,414.65,USD/NGN
01/06/2022,615.06,S&P/FMDQ SBI
01/06/2022,459.77,AFEX ACI
01/06/2022,"52,974.15",NGX ASI
02/06/2022,414.58,USD/NGN
02/06/2022,615.21,S&P/FMDQ SBI
02/06/2022,"52,840.14",NGX ASI
03/06/2022,414.62,USD/NGN
03/06/2022,615.39,S&P/FMDQ SBI
03/06/2022,"52,908.24",NGX ASI
04/06/2022,498.1,AFEX ACI
05/06/2022,474.07,AFEX ACI
06/06/2022,414.62,USD/NGN
06/06/2022,615.99,S&P/FMDQ SBI
06/06/2022,476.78,AFEX ACI
06/06/2022,"53,086.86",NGX ASI
07/06/2022,414.63,USD/NGN
07/06/2022,616.17,S&P/FMDQ SBI
07/06/2022,465.33,AFEX ACI
07/06/2022,"53,270.88",NGX ASI
08/06/2022,414.63,USD/NGN
08/06/2022,616.09,S&P/FMDQ SBI
08/06/2022,"53,193.98",NGX ASI
09/06/2022,414.63,USD/NGN
09/06/2022,616.46,S&P/FMDQ SBI
09/06/2022,459.07,AFEX ACI
09/06/2022,"53,170.73",NGX ASI
10/06/2022,414.63,USD/NGN
10/06/2022,616.88,S&P/FMDQ SBI
10/06/2022,455.71,AFEX ACI
10/06/2022,"53,201.38",NGX ASI
13/06/2022,414.63,USD/NGN
13/06/2022,616.65,S&P/FMDQ SBI
14/06/2022,414.63,USD/NGN
14/06/2022,616.83,S&P/FMDQ SBI
14/06/2022,"53,114.65",NGX ASI
15/06/2022,414.72,USD/NGN
15/06/2022,616.76,S&P/FMDQ SBI
15/06/2022,"52,775.40",NGX ASI
16/06/2022,414.79,USD/NGN
16/06/2022,617.3,S&P/FMDQ SBI
16/06/2022,"52,411.09",NGX ASI
17/06/2022,414.87,USD/NGN
17/06/2022,617.17,S&P/FMDQ SBI
17/06/2022,"51,778.08",NGX ASI
20/06/2022,414.87,USD/NGN
20/06/2022,617.59,S&P/FMDQ SBI
20/06/2022,"50,756.74",NGX ASI
21/06/2022,414.75,USD/NGN
21/06/2022,618.58,S&P/FMDQ SBI
21/06/2022,"51,091.75",NGX ASI
22/06/2022,414.64,USD/NGN
22/06/2022,620.63,S&P/FMDQ SBI
22/06/2022,"51,377.21",NGX ASI
23/06/2022,414.59,USD/NGN
23/06/2022,620.87,S&P/FMDQ SBI
23/06/2022,"51,618.73",NGX ASI
24/06/2022,414.49,USD/NGN
24/06/2022,621.06,S&P/FMDQ SBI
24/06/2022,"51,705.61",NGX ASI
27/06/2022,414.5,USD/NGN
27/06/2022,621.51,S&P/FMDQ SBI
27/06/2022,"51,962.85",NGX ASI
28/06/2022,414.64,USD/NGN
28/06/2022,621.51,S&P/FMDQ SBI
28/06/2022,"51,803.98",NGX ASI
29/06/2022,414.6,USD/NGN
29/06/2022,621.71,S&P/FMDQ SBI
29/06/2022,"51,802.48",NGX ASI
30/06/2022,414.77,USD/NGN
30/06/2022,621.69,S&P/FMDQ SBI
30/06/2022,"51,817.59",NGX ASI
01/07/2022,414.77,USD/NGN
01/07/2022,621.88,S&P/FMDQ SBI
01/07/2022,455.8,AFEX ACI
01/07/2022,"51,829.67",NGX ASI
02/07/2022,498.88,AFEX ACI
03/07/2022,468.39,AFEX ACI
04/07/2022,414.77,USD/NGN
04/07/2022,622,S&P/FMDQ SBI
04/07/2022,489.17,AFEX ACI
04/07/2022,"51,791.45",NGX ASI
05/07/2022,414.8,USD/NGN
05/07/2022,622.28,S&P/FMDQ SBI
05/07/2022,"51,586.50",NGX ASI
06/07/2022,414.83,USD/NGN
06/07/2022,622.21,S&P/FMDQ SBI
06/07/2022,476.78,AFEX ACI
06/07/2022,"51,556.54",NGX ASI
07/07/2022,414.76,USD/NGN
07/07/2022,621.7,S&P/FMDQ SBI
07/07/2022,465.81,AFEX ACI
07/07/2022,"51,563.73",NGX ASI
08/07/2022,414.83,USD/NGN
08/07/2022,620.5,S&P/FMDQ SBI
08/07/2022,"51,557.41",NGX ASI
09/07/2022,459.07,AFEX ACI
10/07/2022,455.71,AFEX ACI
11/07/2022,414.83,USD/NGN
11/07/2022,621.1,S&P/FMDQ SBI
11/07/2022,455.71,AFEX ACI
12/07/2022,414.82,USD/NGN
12/07/2022,621.29,S&P/FMDQ SBI
13/07/2022,414.83,USD/NGN
13/07/2022,621.45,S&P/FMDQ SBI
13/07/2022,"51,567.69",NGX ASI
14/07/2022,414.83,USD/NGN
14/07/2022,620.17,S&P/FMDQ SBI
14/07/2022,"51,338.27",NGX ASI
15/07/2022,414.9,USD/NGN
15/07/2022,617.87,S&P/FMDQ SBI
15/07/2022,"52,215.12",NGX ASI
18/07/2022,414.9,USD/NGN
18/07/2022,618.47,S&P/FMDQ SBI
18/07/2022,"52,319.94",NGX ASI
19/07/2022,414.9,USD/NGN
19/07/2022,617.71,S&P/FMDQ SBI
19/07/2022,"52,308.88",NGX ASI
20/07/2022,414.9,USD/NGN
20/07/2022,611.29,S&P/FMDQ SBI
20/07/2022,"52,186.52",NGX ASI
21/07/2022,414.9,USD/NGN
21/07/2022,610.68,S&P/FMDQ SBI
21/07/2022,"52,122.00",NGX ASI
22/07/2022,414.22,USD/NGN
22/07/2022,610.78,S&P/FMDQ SBI
22/07/2022,"51,979.92",NGX ASI
25/07/2022,414.75,USD/NGN
25/07/2022,610.98,S&P/FMDQ SBI
25/07/2022,"51,400.53",NGX ASI
26/07/2022,414.75,USD/NGN
26/07/2022,610.58,S&P/FMDQ SBI
26/07/2022,"50,442.37",NGX ASI
27/07/2022,415.14,USD/NGN
27/07/2022,610.77,S&P/FMDQ SBI
27/07/2022,"50,188.55",NGX ASI
28/07/2022,414.96,USD/NGN
28/07/2022,610.94,S&P/FMDQ SBI
28/07/2022,"49,667.14",NGX ASI
29/07/2022,415.37,USD/NGN
29/07/2022,610.9,S&P/FMDQ SBI
29/07/2022,"50,370.25",NGX ASI
01/08/2022,415.68,USD/NGN
01/08/2022,609.3,S&P/FMDQ SBI
01/08/2022,"49,950.32",NGX ASI
02/08/2022,415.9,USD/NGN
02/08/2022,609.49,S&P/FMDQ SBI
02/08/2022,493.32,AFEX ACI
02/08/2022,"50,626.04",NGX ASI
03/08/2022,416.19,USD/NGN
03/08/2022,607.2,S&P/FMDQ SBI
03/08/2022,476.17,AFEX ACI
03/08/2022,"50,594.97",NGX ASI
04/08/2022,416.69,USD/NGN
04/08/2022,605.46,S&P/FMDQ SBI
04/08/2022,488.78,AFEX ACI
04/08/2022,"50,582.30",NGX ASI
05/08/2022,417.07,USD/NGN
05/08/2022,605.31,S&P/FMDQ SBI
05/08/2022,"50,722.33",NGX ASI
06/08/2022,479.72,AFEX ACI
07/08/2022,462.61,AFEX ACI
08/08/2022,417.47,USD/NGN
08/08/2022,605.95,S&P/FMDQ SBI
08/08/2022,451.21,AFEX ACI
08/08/2022,"50,489.73",NGX ASI
09/08/2022,417.47,USD/NGN
09/08/2022,602.39,S&P/FMDQ SBI
09/08/2022,459.07,AFEX ACI
09/08/2022,"49,350.71",NGX ASI
10/08/2022,418.19,USD/NGN
10/08/2022,602.59,S&P/FMDQ SBI
10/08/2022,"50,075.47",NGX ASI
11/08/2022,418.37,USD/NGN
11/08/2022,600.14,S&P/FMDQ SBI
11/08/2022,455.71,AFEX ACI
11/08/2022,"50,014.60",NGX ASI
12/08/2022,418.72,USD/NGN
12/08/2022,599.88,S&P/FMDQ SBI
12/08/2022,"49,664.07",NGX ASI
15/08/2022,418.89,USD/NGN
15/08/2022,599.28,S&P/FMDQ SBI
15/08/2022,"49,657.33",NGX ASI
16/08/2022,418.89,USD/NGN
16/08/2022,599.19,S&P/FMDQ SBI
16/08/2022,"49,709.46",NGX ASI
17/08/2022,419.96,USD/NGN
17/08/2022,598.85,S&P/FMDQ SBI
17/08/2022,"49,691.17",NGX ASI
18/08/2022,419.83,USD/NGN
18/08/2022,599.04,S&P/FMDQ SBI
18/08/2022,"49,546.38",NGX ASI
19/08/2022,419.83,USD/NGN
19/08/2022,595,S&P/FMDQ SBI
19/08/2022,"49,370.62",NGX ASI
22/08/2022,420.4,USD/NGN
22/08/2022,594.61,S&P/FMDQ SBI
22/08/2022,"49,346.40",NGX ASI
23/08/2022,420.71,USD/NGN
23/08/2022,595.75,S&P/FMDQ SBI
23/08/2022,"48,567.14",NGX ASI
24/08/2022,421.08,USD/NGN
24/08/2022,596.2,S&P/FMDQ SBI
24/08/2022,"48,675.33",NGX ASI
25/08/2022,421.39,USD/NGN
25/08/2022,594.77,S&P/FMDQ SBI
25/08/2022,"49,661.87",NGX ASI
26/08/2022,421.7,USD/NGN
26/08/2022,594.18,S&P/FMDQ SBI
26/08/2022,"49,682.15",NGX ASI
29/08/2022,421.7,USD/NGN
29/08/2022,594.81,S&P/FMDQ SBI
29/08/2022,"49,676.75",NGX ASI
30/08/2022,422.38,USD/NGN
30/08/2022,597.25,S&P/FMDQ SBI
30/08/2022,"49,642.69",NGX ASI
31/08/2022,421.38,USD/NGN
31/08/2022,597.38,S&P/FMDQ SBI
31/08/2022,"49,836.51",NGX ASI
01/09/2022,422.46,USD/NGN
01/09/2022,597.89,S&P/FMDQ SBI
01/09/2022,"49,889.88",NGX ASI
02/09/2022,422.92,USD/NGN
02/09/2022,598.07,S&P/FMDQ SBI
02/09/2022,506.23,AFEX ACI
02/09/2022,"50,045.83",NGX ASI
03/09/2022,477.18,AFEX ACI
05/09/2022,422.92,USD/NGN
05/09/2022,598.69,S&P/FMDQ SBI
05/09/2022,472.47,AFEX ACI
05/09/2022,"49,991.41",NGX ASI
06/09/2022,425.28,USD/NGN
06/09/2022,598.68,S&P/FMDQ SBI
06/09/2022,463.13,AFEX ACI
06/09/2022,"49,644.92",NGX ASI
07/09/2022,425.61,USD/NGN
07/09/2022,598.87,S&P/FMDQ SBI
07/09/2022,"49,635.76",NGX ASI
08/09/2022,426.43,USD/NGN
08/09/2022,599.02,S&P/FMDQ SBI
08/09/2022,447.09,AFEX ACI
08/09/2022,"49,652.25",NGX ASI
09/09/2022,426.76,USD/NGN
09/09/2022,598.06,S&P/FMDQ SBI
09/09/2022,459.07,AFEX ACI
09/09/2022,"49,695.12",NGX ASI
11/09/2022,455.71,AFEX ACI
12/09/2022,427.1,USD/NGN
12/09/2022,598.77,S&P/FMDQ SBI
12/09/2022,"49,626.05",NGX ASI
13/09/2022,427.51,USD/NGN
13/09/2022,599.24,S&P/FMDQ SBI
13/09/2022,"49,627.72",NGX ASI
14/09/2022,427.81,USD/NGN
14/09/2022,600.2,S&P/FMDQ SBI
14/09/2022,"49,576.05",NGX ASI
15/09/2022,428.11,USD/NGN
15/09/2022,600.4,S&P/FMDQ SBI
15/09/2022,"49,540.48",NGX ASI
16/09/2022,428.38,USD/NGN
16/09/2022,600.69,S&P/FMDQ SBI
16/09/2022,"49,475.42",NGX ASI
19/09/2022,428.68,USD/NGN
19/09/2022,602.44,S&P/FMDQ SBI
19/09/2022,"49,440.21",NGX ASI
20/09/2022,429.01,USD/NGN
20/09/2022,602.64,S&P/FMDQ SBI
20/09/2022,"49,445.31",NGX ASI
21/09/2022,429.37,USD/NGN
21/09/2022,602.9,S&P/FMDQ SBI
21/09/2022,"49,421.91",NGX ASI
22/09/2022,429.71,USD/NGN
22/09/2022,598.16,S&P/FMDQ SBI
22/09/2022,"49,190.34",NGX ASI
23/09/2022,430.05,USD/NGN
23/09/2022,598.05,S&P/FMDQ SBI
23/09/2022,"49,026.62",NGX ASI
26/09/2022,430.48,USD/NGN
26/09/2022,598.2,S&P/FMDQ SBI
26/09/2022,"49,218.35",NGX ASI
27/09/2022,430.83,USD/NGN
27/09/2022,598.41,S&P/FMDQ SBI
27/09/2022,"49,161.45",NGX ASI
28/09/2022,430.83,USD/NGN
28/09/2022,596.38,S&P/FMDQ SBI
28/09/2022,"49,171.70",NGX ASI
29/09/2022,431.54,USD/NGN
29/09/2022,595.82,S&P/FMDQ SBI
29/09/2022,"48,964.83",NGX ASI
30/09/2022,431.87,USD/NGN
30/09/2022,594.46,S&P/FMDQ SBI
30/09/2022,"49,024.16",NGX ASI
01/10/2022,482.34,AFEX ACI
02/10/2022,504.96,AFEX ACI
03/10/2022,431.85,USD/NGN
03/10/2022,595.1,S&P/FMDQ SBI
03/10/2022,464.64,AFEX ACI
04/10/2022,431.87,USD/NGN
04/10/2022,593.96,S&P/FMDQ SBI
04/10/2022,"48,879.74",NGX ASI
05/10/2022,431.87,USD/NGN
05/10/2022,594.17,S&P/FMDQ SBI
05/10/2022,467.15,AFEX ACI
05/10/2022,"48,836.70",NGX ASI
06/10/2022,432.9,USD/NGN
06/10/2022,594.37,S&P/FMDQ SBI
06/10/2022,465.66,AFEX ACI
06/10/2022,"47,260.89",NGX ASI
07/10/2022,433.22,USD/NGN
07/10/2022,590.19,S&P/FMDQ SBI
07/10/2022,"47,351.43",NGX ASI
08/10/2022,447.15,AFEX ACI
10/10/2022,433.78,USD/NGN
10/10/2022,588.81,S&P/FMDQ SBI
10/10/2022,455.71,AFEX ACI
11/10/2022,433.78,USD/NGN
11/10/2022,589.02,S&P/FMDQ SBI
11/10/2022,455.71,AFEX ACI
11/10/2022,"47,565.92",NGX ASI
12/10/2022,434.27,USD/NGN
12/10/2022,580.1,S&P/FMDQ SBI
12/10/2022,"47,531.84",NGX ASI
13/10/2022,434.7,USD/NGN
13/10/2022,580.74,S&P/FMDQ SBI
13/10/2022,"47,524.38",NGX ASI
14/10/2022,434.68,USD/NGN
14/10/2022,580.74,S&P/FMDQ SBI
14/10/2022,"47,569.04",NGX ASI
17/10/2022,435.06,USD/NGN
17/10/2022,581.38,S&P/FMDQ SBI
17/10/2022,"46,365.95",NGX ASI
18/10/2022,435.85,USD/NGN
18/10/2022,580.23,S&P/FMDQ SBI
18/10/2022,"45,366.32",NGX ASI
19/10/2022,435.98,USD/NGN
19/10/2022,580.19,S&P/FMDQ SBI
19/10/2022,"44,318.15",NGX ASI
20/10/2022,436.11,USD/NGN
20/10/2022,579.01,S&P/FMDQ SBI
20/10/2022,"44,332.21",NGX ASI
21/10/2022,436.11,USD/NGN
21/10/2022,577.72,S&P/FMDQ SBI
21/10/2022,"44,396.73",NGX ASI
24/10/2022,436.5,USD/NGN
24/10/2022,578.36,S&P/FMDQ SBI
24/10/2022,"44,461.63",NGX ASI
25/10/2022,436.68,USD/NGN
25/10/2022,578.79,S&P/FMDQ SBI
25/10/2022,"44,788.14",NGX ASI
26/10/2022,436.55,USD/NGN
26/10/2022,571.63,S&P/FMDQ SBI
26/10/2022,"44,859.78",NGX ASI
27/10/2022,437.16,USD/NGN
27/10/2022,571.13,S&P/FMDQ SBI
27/10/2022,"44,625.18",NGX ASI
28/10/2022,437.5,USD/NGN
28/10/2022,570.88,S&P/FMDQ SBI
28/10/2022,"43,912.64",NGX ASI
31/10/2022,437.85,USD/NGN
31/10/2022,570.78,S&P/FMDQ SBI
31/10/2022,"43,839.08",NGX ASI
01/11/2022,438.02,USD/NGN
01/11/2022,570.06,S&P/FMDQ SBI
01/11/2022,482.06,AFEX ACI
01/11/2022,"43,745.73",NGX ASI
02/11/2022,438.37,USD/NGN
02/11/2022,570.05,S&P/FMDQ SBI
02/11/2022,491.15,AFEX ACI
02/11/2022,"44,283.02",NGX ASI
03/11/2022,438.67,USD/NGN
03/11/2022,569.44,S&P/FMDQ SBI
03/11/2022,475.4,AFEX ACI
03/11/2022,"44,236.70",NGX ASI
04/11/2022,438.88,USD/NGN
04/11/2022,569.27,S&P/FMDQ SBI
04/11/2022,485.32,AFEX ACI
04/11/2022,"44,269.18",NGX ASI
05/11/2022,470.09,AFEX ACI
07/11/2022,439.26,USD/NGN
07/11/2022,569.92,S&P/FMDQ SBI
07/11/2022,468.22,AFEX ACI
07/11/2022,"44,269.43",NGX ASI
08/11/2022,439.53,USD/NGN
08/11/2022,570.79,S&P/FMDQ SBI
08/11/2022,448.43,AFEX ACI
08/11/2022,"43,461.60",NGX ASI
09/11/2022,439.79,USD/NGN
09/11/2022,571.1,S&P/FMDQ SBI
09/11/2022,"43,477.48",NGX ASI
10/11/2022,440.13,USD/NGN
10/11/2022,571.74,S&P/FMDQ SBI
10/11/2022,455.71,AFEX ACI
10/11/2022,"43,942.82",NGX ASI
11/11/2022,440.46,USD/NGN
11/11/2022,571.33,S&P/FMDQ SBI
11/11/2022,455.71,AFEX ACI
11/11/2022,"43,968.75",NGX ASI
14/11/2022,440.83,USD/NGN
14/11/2022,571.6,S&P/FMDQ SBI
14/11/2022,"43,818.12",NGX ASI
15/11/2022,441.19,USD/NGN
15/11/2022,571.89,S&P/FMDQ SBI
15/11/2022,"43,808.25",NGX ASI
16/11/2022,441.19,USD/NGN
16/11/2022,574.04,S&P/FMDQ SBI
16/11/2022,"44,050.44",NGX ASI
17/11/2022,441.85,USD/NGN
17/11/2022,574.45,S&P/FMDQ SBI
17/11/2022,"44,011.22",NGX ASI
18/11/2022,442.16,USD/NGN
18/11/2022,576.43,S&P/FMDQ SBI
18/11/2022,"44,492.73",NGX ASI
21/11/2022,442.49,USD/NGN
21/11/2022,575.31,S&P/FMDQ SBI
21/11/2022,"44,701.84",NGX ASI
22/11/2022,442.63,USD/NGN
22/11/2022,579.39,S&P/FMDQ SBI
22/11/2022,"44,929.33",NGX ASI
23/11/2022,442.8,USD/NGN
23/11/2022,576.84,S&P/FMDQ SBI
23/11/2022,"46,232.37",NGX ASI
24/11/2022,442.95,USD/NGN
24/11/2022,577.93,S&P/FMDQ SBI
24/11/2022,"46,604.94",NGX ASI
25/11/2022,442.76,USD/NGN
25/11/2022,577.67,S&P/FMDQ SBI
25/11/2022,"47,554.34",NGX ASI
28/11/2022,443.37,USD/NGN
28/11/2022,577.91,S&P/FMDQ SBI
28/11/2022,"47,436.45",NGX ASI
29/11/2022,443.44,USD/NGN
29/11/2022,578.13,S&P/FMDQ SBI
29/11/2022,"47,322.97",NGX ASI
30/11/2022,443.44,USD/NGN
30/11/2022,578.78,S&P/FMDQ SBI
30/11/2022,"47,660.04",NGX ASI
01/12/2022,443.45,USD/NGN
01/12/2022,579.95,S&P/FMDQ SBI
01/12/2022,497.56,AFEX ACI
01/12/2022,"47,656.64",NGX ASI
02/12/2022,443.67,USD/NGN
02/12/2022,580.51,S&P/FMDQ SBI
02/12/2022,"48,154.65",NGX ASI
04/12/2022,483.2,AFEX ACI
05/12/2022,444.04,USD/NGN
05/12/2022,581.28,S&P/FMDQ SBI
05/12/2022,466.03,AFEX ACI
05/12/2022,"48,270.23",NGX ASI
06/12/2022,444.31,USD/NGN
06/12/2022,581.3,S&P/FMDQ SBI
06/12/2022,"48,366.69",NGX ASI
07/12/2022,444.31,USD/NGN
07/12/2022,582.85,S&P/FMDQ SBI
07/12/2022,468.22,AFEX ACI
07/12/2022,"48,426.49",NGX ASI
08/12/2022,444.47,USD/NGN
08/12/2022,583.67,S&P/FMDQ SBI
08/12/2022,448.43,AFEX ACI
08/12/2022,"48,365.14",NGX ASI
09/12/2022,444.47,USD/NGN
09/12/2022,583.32,S&P/FMDQ SBI
09/12/2022,459.07,AFEX ACI
09/12/2022,"48,881.93",NGX ASI
10/12/2022,455.71,AFEX ACI
12/12/2022,444.65,USD/NGN
12/12/2022,584.47,S&P/FMDQ SBI
12/12/2022,"48,899.08",NGX ASI
